BDATE,SALEID,STORE,PRODUCTS_SOLD
2016-10-08,16585,STORE009,PR009:4.6|PR019:24.12|PR014:104.67|PR009:4.6|PR022:38.99|PR025:41.69|PR013:53.46|PR016:8.37|PR006:91.17|PR016:8.37
2016-10-08,16586,STORE007,PR016:8.37|PR023:77.16|PR013:53.46|PR013:53.46
2016-10-08,16587,STORE005,PR001:76.64|PR021:46.69|PR010:37.6|PR023:77.16|PR013:53.46|PR017:96.73|PR019:24.12|PR017:96.73|PR006:91.17|PR008:34.25|PR006:91.17|PR008:34.25
2016-10-08,16588,STORE005,PR019:24.12|PR008:34.25|PR022:38.99
2016-10-08,16589,STORE007,PR021:46.69|PR024:9.54|PR005:61.71|PR017:96.73|PR020:57.34|PR012:73.54|PR006:91.17|PR010:37.6|PR001:76.64
2016-10-08,16590,STORE009,PR001:76.64|PR011:117.24|PR018:50.39|PR011:117.24|PR011:117.24|PR009:4.6|PR007:29.62
2016-10-08,16591,STORE007,PR015:4.7|PR014:104.67|PR024:9.54|PR018:50.39|PR014:104.67|PR010:37.6|PR008:34.25|PR011:117.24|PR002:61.29|PR019:24.12
2016-10-08,16592,STORE002,PR016:8.37|PR001:76.64|PR007:29.62|PR008:34.25
2016-10-08,16593,STORE001,PR014:104.67|PR003:30.4|PR022:38.99|PR001:76.64
2016-10-08,16594,STORE005,PR003:30.4|PR021:46.69|PR003:30.4|PR014:104.67|PR012:73.54|PR025:41.69
2016-10-08,16595,STORE003,PR020:57.34|PR007:29.62|PR025:41.69|PR011:117.24|PR005:61.71|PR001:76.64|PR023:77.16|PR006:91.17|PR011:117.24|PR013:53.46|PR001:76.64|PR009:4.6|PR001:76.64|PR002:61.29|PR019:24.12|PR023:77.16
2016-10-08,16596,STORE004,PR018:50.39|PR012:73.54|PR023:77.16|PR006:91.17|PR001:76.64|PR007:29.62|PR007:29.62|PR005:61.71|PR008:34.25|PR012:73.54|PR018:50.39|PR005:61.71|PR019:24.12
2016-10-08,16597,STORE001,PR021:46.69|PR016:8.37|PR019:24.12|PR025:41.69|PR023:77.16|PR011:117.24|PR017:96.73|PR006:91.17|PR025:41.69|PR017:96.73
2016-10-08,16598,STORE003,PR019:24.12|PR001:76.64|PR012:73.54|PR015:4.7|PR007:29.62|PR002:61.29|PR004:85.12|PR014:104.67|PR001:76.64|PR015:4.7|PR012:73.54|PR006:91.17|PR010:37.6|PR017:96.73|PR004:85.12
2016-10-08,16599,STORE007,PR024:9.54|PR001:76.64|PR014:104.67|PR012:73.54|PR005:61.71|PR024:9.54|PR004:85.12
2016-10-08,16600,STORE001,PR017:96.73|PR018:50.39|PR013:53.46|PR017:96.73|PR003:30.4|PR021:46.69|PR016:8.37|PR017:96.73|PR021:46.69
2016-10-08,16601,STORE001,PR017:96.73|PR011:117.24|PR008:34.25|PR004:85.12|PR017:96.73|PR009:4.6|PR007:29.62|PR003:30.4|PR015:4.7|PR025:41.69|PR022:38.99|PR012:73.54|PR010:37.6
2016-10-08,16602,STORE005,PR001:76.64|PR008:34.25|PR013:53.46|PR022:38.99|PR007:29.62|PR017:96.73|PR006:91.17|PR008:34.25|PR003:30.4|PR021:46.69|PR010:37.6
2016-10-08,16603,STORE007,PR009:4.6|PR010:37.6
2016-10-08,16604,STORE007,PR009:4.6|PR010:37.6|PR022:38.99|PR015:4.7|PR001:76.64|PR001:76.64|PR021:46.69|PR018:50.39|PR003:30.4|PR010:37.6|PR023:77.16|PR012:73.54
2016-10-08,16605,STORE005,PR013:53.46|PR012:73.54|PR024:9.54|PR009:4.6|PR001:76.64|PR010:37.6
2016-10-08,16606,STORE004,PR012:73.54|PR010:37.6|PR009:4.6|PR004:85.12|PR011:117.24
2016-10-08,16607,STORE006,PR003:30.4|PR001:76.64|PR011:117.24|PR021:46.69|PR007:29.62|PR001:76.64|PR006:91.17|PR020:57.34
2016-10-08,16608,STORE001,PR019:24.12|PR005:61.71|PR025:41.69|PR017:96.73|PR021:46.69|PR015:4.7|PR014:104.67
2016-10-08,16609,STORE004,PR025:41.69|PR023:77.16|PR009:4.6|PR023:77.16|PR005:61.71|PR008:34.25|PR004:85.12|PR019:24.12|PR008:34.25|PR003:30.4|PR020:57.34|PR006:91.17
2016-10-08,16610,STORE002,PR019:24.12|PR020:57.34|PR014:104.67|PR008:34.25|PR024:9.54
2016-10-08,16611,STORE005,PR018:50.39|PR017:96.73|PR021:46.69|PR009:4.6|PR008:34.25|PR025:41.69|PR016:8.37|PR007:29.62|PR005:61.71|PR016:8.37|PR010:37.6|PR010:37.6|PR015:4.7|PR019:24.12
2016-10-08,16612,STORE003,PR016:8.37|PR024:9.54|PR019:24.12|PR006:91.17|PR025:41.69|PR020:57.34|PR025:41.69|PR010:37.6|PR001:76.64|PR021:46.69
2016-10-08,16613,STORE003,PR023:77.16
2016-10-08,16614,STORE007,PR023:77.16|PR025:41.69|PR001:76.64|PR005:61.71|PR020:57.34|PR012:73.54|PR021:46.69|PR021:46.69|PR012:73.54|PR018:50.39|PR012:73.54
2016-10-08,16615,STORE003,PR023:77.16|PR003:30.4|PR001:76.64|PR023:77.16|PR009:4.6|PR011:117.24
2016-10-08,16616,STORE006,PR024:9.54|PR005:61.71|PR005:61.71|PR009:4.6|PR010:37.6|PR011:117.24|PR013:53.46|PR022:38.99
2016-10-08,16617,STORE005,PR024:9.54|PR019:24.12|PR023:77.16|PR002:61.29|PR007:29.62|PR005:61.71|PR017:96.73|PR024:9.54|PR014:104.67|PR010:37.6|PR004:85.12|PR009:4.6
2016-10-08,16618,STORE005,PR016:8.37|PR010:37.6|PR014:104.67|PR019:24.12|PR013:53.46|PR013:53.46|PR006:91.17|PR021:46.69|PR022:38.99|PR017:96.73|PR009:4.6
2016-10-08,16619,STORE009,PR006:91.17|PR024:9.54|PR023:77.16|PR019:24.12|PR017:96.73|PR020:57.34|PR009:4.6|PR017:96.73|PR014:104.67|PR003:30.4|PR008:34.25
2016-10-08,16620,STORE007,PR001:76.64|PR008:34.25|PR022:38.99|PR004:85.12|PR017:96.73|PR006:91.17|PR017:96.73|PR013:53.46|PR018:50.39|PR017:96.73|PR007:29.62|PR021:46.69|PR009:4.6
2016-10-08,16621,STORE008,PR021:46.69|PR004:85.12|PR013:53.46|PR023:77.16|PR015:4.7|PR010:37.6|PR006:91.17|PR002:61.29|PR008:34.25|PR006:91.17|PR025:41.69|PR020:57.34|PR003:30.4|PR013:53.46|PR020:57.34|PR021:46.69|PR005:61.71|PR009:4.6|PR008:34.25
2016-10-08,16622,STORE007,PR019:24.12|PR020:57.34|PR008:34.25|PR015:4.7|PR018:50.39|PR010:37.6|PR002:61.29|PR025:41.69|PR019:24.12|PR019:24.12
2016-10-08,16623,STORE005,PR022:38.99|PR024:9.54|PR011:117.24|PR024:9.54|PR008:34.25|PR012:73.54|PR022:38.99|PR010:37.6|PR025:41.69|PR025:41.69|PR002:61.29|PR010:37.6|PR020:57.34|PR012:73.54|PR014:104.67|PR025:41.69|PR016:8.37|PR009:4.6|PR003:30.4|PR023:77.16|PR015:4.7|PR011:117.24|PR017:96.73
2016-10-08,16624,STORE004,PR004:85.12|PR021:46.69|PR017:96.73|PR007:29.62|PR019:24.12|PR004:85.12|PR009:4.6|PR005:61.71|PR015:4.7|PR014:104.67|PR018:50.39
2016-10-08,16625,STORE004,PR010:37.6|PR014:104.67|PR023:77.16|PR020:57.34|PR010:37.6|PR002:61.29
2016-10-08,16626,STORE006,PR008:34.25|PR014:104.67|PR024:9.54|PR016:8.37|PR013:53.46|PR025:41.69|PR024:9.54|PR012:73.54|PR023:77.16|PR016:8.37
2016-10-08,16627,STORE002,PR008:34.25|PR017:96.73|PR020:57.34|PR003:30.4|PR022:38.99|PR013:53.46|PR005:61.71|PR024:9.54|PR021:46.69
2016-10-08,16628,STORE006,PR022:38.99|PR021:46.69|PR014:104.67|PR025:41.69|PR025:41.69|PR013:53.46|PR019:24.12|PR008:34.25|PR009:4.6|PR025:41.69|PR020:57.34|PR005:61.71
2016-10-08,16629,STORE003,PR004:85.12|PR021:46.69|PR014:104.67|PR012:73.54|PR005:61.71|PR010:37.6|PR007:29.62|PR022:38.99|PR025:41.69|PR025:41.69|PR008:34.25|PR002:61.29
2016-10-08,16630,STORE007,PR017:96.73|PR009:4.6|PR007:29.62|PR007:29.62|PR025:41.69
2016-10-08,16631,STORE001,PR004:85.12|PR018:50.39|PR024:9.54|PR006:91.17|PR015:4.7|PR001:76.64|PR009:4.6|PR012:73.54
2016-10-08,16632,STORE004,PR004:85.12|PR001:76.64|PR017:96.73|PR011:117.24|PR011:117.24
2016-10-08,16633,STORE008,PR011:117.24|PR016:8.37|PR010:37.6|PR012:73.54|PR010:37.6|PR019:24.12|PR019:24.12|PR017:96.73|PR016:8.37|PR024:9.54|PR012:73.54|PR013:53.46|PR017:96.73|PR010:37.6|PR007:29.62|PR008:34.25|PR016:8.37|PR007:29.62|PR011:117.24|PR018:50.39|PR010:37.6|PR014:104.67
2016-10-08,16634,STORE007,PR023:77.16|PR012:73.54|PR012:73.54|PR014:104.67|PR015:4.7|PR001:76.64|PR021:46.69|PR013:53.46|PR024:9.54|PR016:8.37|PR013:53.46|PR019:24.12|PR022:38.99|PR013:53.46
2016-10-08,16635,STORE009,PR004:85.12|PR010:37.6|PR007:29.62
2016-10-08,16636,STORE009,PR004:85.12|PR006:91.17|PR023:77.16|PR019:24.12|PR025:41.69|PR007:29.62|PR003:30.4|PR016:8.37|PR025:41.69|PR012:73.54|PR020:57.34|PR013:53.46
2016-10-08,16637,STORE009,PR001:76.64|PR007:29.62|PR021:46.69|PR009:4.6|PR008:34.25|PR018:50.39|PR009:4.6|PR006:91.17|PR008:34.25
2016-10-08,16638,STORE002,PR006:91.17|PR009:4.6|PR002:61.29|PR010:37.6|PR023:77.16|PR001:76.64|PR013:53.46|PR010:37.6|PR016:8.37|PR006:91.17|PR005:61.71
2016-10-08,16639,STORE005,PR015:4.7|PR016:8.37|PR023:77.16|PR019:24.12|PR018:50.39|PR025:41.69
2016-10-08,16640,STORE008,PR021:46.69|PR022:38.99|PR010:37.6|PR019:24.12|PR018:50.39|PR009:4.6|PR014:104.67
2016-10-08,16641,STORE006,PR006:91.17|PR003:30.4|PR020:57.34|PR004:85.12|PR018:50.39|PR020:57.34|PR006:91.17|PR019:24.12|PR023:77.16|PR005:61.71|PR020:57.34|PR014:104.67
2016-10-08,16642,STORE005,PR018:50.39|PR014:104.67|PR019:24.12|PR023:77.16|PR005:61.71|PR013:53.46|PR018:50.39|PR005:61.71|PR011:117.24|PR013:53.46
2016-10-08,16643,STORE006,PR002:61.29|PR019:24.12|PR017:96.73|PR018:50.39|PR014:104.67|PR005:61.71|PR002:61.29|PR004:85.12|PR010:37.6
2016-10-08,16644,STORE003,PR001:76.64|PR009:4.6|PR005:61.71|PR006:91.17|PR003:30.4|PR003:30.4|PR017:96.73|PR022:38.99
2016-10-08,16645,STORE004,PR012:73.54|PR014:104.67|PR004:85.12|PR001:76.64|PR024:9.54|PR013:53.46|PR016:8.37|PR004:85.12|PR007:29.62|PR021:46.69
2016-10-08,16646,STORE004,PR001:76.64|PR010:37.6|PR009:4.6|PR006:91.17|PR013:53.46|PR023:77.16|PR025:41.69
2016-10-08,16647,STORE005,PR009:4.6|PR019:24.12|PR002:61.29|PR015:4.7|PR021:46.69|PR013:53.46|PR019:24.12|PR008:34.25|PR023:77.16|PR013:53.46|PR001:76.64|PR016:8.37|PR015:4.7
2016-10-08,16648,STORE008,PR016:8.37|PR021:46.69|PR024:9.54|PR016:8.37|PR022:38.99|PR019:24.12|PR011:117.24|PR024:9.54|PR023:77.16
2016-10-08,16649,STORE003,PR012:73.54|PR024:9.54|PR005:61.71|PR010:37.6|PR017:96.73|PR016:8.37|PR023:77.16|PR013:53.46|PR008:34.25|PR025:41.69|PR005:61.71|PR025:41.69
2016-10-08,16650,STORE004,PR019:24.12|PR012:73.54|PR018:50.39|PR022:38.99|PR024:9.54
2016-10-08,16651,STORE003,PR005:61.71|PR018:50.39|PR003:30.4|PR023:77.16|PR006:91.17|PR006:91.17|PR024:9.54|PR025:41.69|PR015:4.7
2016-10-08,16652,STORE007,PR009:4.6|PR014:104.67|PR025:41.69|PR006:91.17|PR003:30.4|PR019:24.12|PR011:117.24|PR025:41.69|PR012:73.54|PR006:91.17|PR006:91.17|PR004:85.12|PR009:4.6
2016-10-08,16653,STORE008,PR007:29.62|PR013:53.46|PR022:38.99|PR025:41.69|PR022:38.99|PR021:46.69|PR013:53.46|PR014:104.67|PR014:104.67|PR014:104.67
2016-10-08,16654,STORE008,PR017:96.73|PR016:8.37|PR025:41.69|PR009:4.6|PR008:34.25|PR023:77.16|PR010:37.6|PR009:4.6|PR014:104.67|PR021:46.69|PR021:46.69|PR005:61.71|PR013:53.46|PR016:8.37
2016-10-08,16655,STORE004,PR009:4.6|PR004:85.12
2016-10-08,16656,STORE006,PR018:50.39|PR022:38.99|PR006:91.17|PR012:73.54|PR006:91.17|PR021:46.69|PR008:34.25|PR018:50.39|PR011:117.24|PR017:96.73|PR023:77.16|PR004:85.12|PR009:4.6
2016-10-08,16657,STORE008,PR005:61.71|PR005:61.71|PR002:61.29|PR023:77.16|PR008:34.25
2016-10-08,16658,STORE005,PR007:29.62|PR010:37.6|PR003:30.4|PR004:85.12|PR006:91.17|PR003:30.4|PR015:4.7|PR020:57.34|PR004:85.12|PR017:96.73|PR018:50.39
2016-10-08,16659,STORE006,PR005:61.71|PR013:53.46|PR006:91.17|PR008:34.25|PR024:9.54|PR013:53.46|PR010:37.6
2016-10-08,16660,STORE006,PR025:41.69|PR018:50.39|PR009:4.6|PR012:73.54|PR008:34.25|PR014:104.67|PR017:96.73|PR006:91.17|PR012:73.54
2016-10-08,16661,STORE006,PR023:77.16|PR005:61.71|PR006:91.17|PR024:9.54|PR017:96.73|PR001:76.64
2016-10-08,16662,STORE004,PR022:38.99|PR003:30.4|PR019:24.12|PR017:96.73|PR005:61.71|PR021:46.69|PR016:8.37|PR019:24.12|PR007:29.62|PR007:29.62|PR015:4.7|PR012:73.54|PR011:117.24
2016-10-08,16663,STORE005,PR004:85.12|PR002:61.29|PR001:76.64|PR024:9.54|PR004:85.12
2016-10-08,16664,STORE001,PR020:57.34|PR017:96.73|PR012:73.54|PR016:8.37|PR003:30.4|PR016:8.37|PR006:91.17|PR023:77.16
2016-10-08,16665,STORE003,PR010:37.6|PR006:91.17|PR016:8.37|PR001:76.64|PR006:91.17|PR011:117.24|PR009:4.6|PR009:4.6|PR014:104.67|PR005:61.71
2016-10-08,16666,STORE001,PR002:61.29|PR008:34.25|PR024:9.54|PR021:46.69|PR006:91.17
2016-10-08,16667,STORE001,PR020:57.34|PR008:34.25|PR004:85.12|PR021:46.69|PR017:96.73|PR010:37.6|PR015:4.7|PR009:4.6|PR021:46.69|PR009:4.6|PR008:34.25|PR012:73.54|PR024:9.54|PR024:9.54|PR007:29.62|PR018:50.39
2016-10-08,16668,STORE004,PR009:4.6|PR014:104.67|PR022:38.99|PR003:30.4|PR009:4.6|PR013:53.46|PR006:91.17|PR006:91.17
2016-10-08,16669,STORE008,PR021:46.69|PR022:38.99|PR025:41.69
2016-10-08,16670,STORE005,PR024:9.54|PR023:77.16|PR003:30.4|PR006:91.17|PR006:91.17|PR014:104.67|PR018:50.39|PR002:61.29|PR020:57.34|PR013:53.46|PR015:4.7|PR005:61.71
2016-10-08,16671,STORE002,PR004:85.12|PR022:38.99|PR006:91.17|PR016:8.37|PR025:41.69|PR019:24.12
2016-10-08,16672,STORE003,PR017:96.73|PR004:85.12|PR006:91.17|PR019:24.12|PR013:53.46|PR017:96.73|PR019:24.12|PR010:37.6|PR020:57.34|PR020:57.34|PR016:8.37|PR016:8.37|PR005:61.71|PR010:37.6|PR014:104.67|PR014:104.67|PR011:117.24
2016-10-08,16673,STORE005,PR002:61.29|PR013:53.46
2016-10-08,16674,STORE007,PR009:4.6|PR007:29.62|PR016:8.37|PR021:46.69|PR010:37.6|PR006:91.17|PR008:34.25|PR016:8.37
2016-10-08,16675,STORE002,PR001:76.64|PR002:61.29|PR025:41.69|PR018:50.39|PR005:61.71|PR016:8.37|PR025:41.69|PR004:85.12|PR013:53.46|PR006:91.17|PR012:73.54|PR019:24.12|PR017:96.73|PR015:4.7
2016-10-08,16676,STORE003,PR002:61.29|PR007:29.62|PR022:38.99|PR006:91.17|PR004:85.12|PR005:61.71|PR014:104.67|PR017:96.73|PR023:77.16|PR012:73.54|PR007:29.62|PR001:76.64|PR005:61.71
2016-10-08,16677,STORE003,PR003:30.4|PR005:61.71
2016-10-08,16678,STORE003,PR009:4.6|PR011:117.24|PR010:37.6|PR012:73.54
2016-10-08,16679,STORE009,PR018:50.39
2016-10-08,16680,STORE004,PR005:61.71|PR011:117.24|PR005:61.71|PR018:50.39|PR021:46.69|PR014:104.67|PR003:30.4|PR008:34.25|PR012:73.54|PR007:29.62|PR013:53.46|PR016:8.37
2016-10-08,16681,STORE007,PR008:34.25|PR017:96.73|PR005:61.71|PR003:30.4|PR022:38.99
2016-10-08,16682,STORE001,PR009:4.6|PR008:34.25|PR005:61.71|PR011:117.24|PR008:34.25|PR020:57.34|PR013:53.46|PR008:34.25|PR020:57.34|PR012:73.54|PR008:34.25|PR025:41.69
2016-10-08,16683,STORE002,PR022:38.99|PR002:61.29|PR001:76.64|PR012:73.54|PR020:57.34|PR022:38.99|PR014:104.67|PR018:50.39|PR012:73.54|PR003:30.4|PR002:61.29|PR021:46.69|PR013:53.46
2016-10-08,16684,STORE005,PR015:4.7|PR011:117.24|PR022:38.99|PR017:96.73|PR024:9.54
2016-10-08,16685,STORE003,PR020:57.34|PR004:85.12|PR002:61.29|PR015:4.7|PR023:77.16|PR023:77.16|PR007:29.62|PR012:73.54|PR012:73.54|PR002:61.29|PR009:4.6|PR010:37.6|PR015:4.7|PR017:96.73
2016-10-08,16686,STORE005,PR015:4.7|PR016:8.37|PR006:91.17|PR014:104.67|PR010:37.6|PR008:34.25|PR002:61.29|PR010:37.6|PR019:24.12
2016-10-08,16687,STORE001,PR017:96.73|PR019:24.12|PR004:85.12|PR003:30.4|PR025:41.69|PR006:91.17|PR016:8.37
2016-10-08,16688,STORE005,PR015:4.7|PR001:76.64|PR019:24.12|PR020:57.34|PR014:104.67|PR008:34.25|PR016:8.37
2016-10-08,16689,STORE008,PR007:29.62|PR009:4.6|PR010:37.6|PR008:34.25|PR004:85.12
2016-10-08,16690,STORE004,PR019:24.12|PR020:57.34|PR012:73.54|PR015:4.7|PR001:76.64|PR002:61.29|PR010:37.6|PR009:4.6|PR003:30.4|PR009:4.6|PR025:41.69|PR017:96.73|PR007:29.62|PR022:38.99|PR016:8.37|PR019:24.12|PR015:4.7
2016-10-08,16691,STORE007,PR021:46.69|PR017:96.73|PR002:61.29|PR013:53.46|PR014:104.67|PR017:96.73|PR008:34.25|PR015:4.7|PR006:91.17|PR023:77.16|PR019:24.12|PR019:24.12|PR010:37.6|PR006:91.17|PR002:61.29|PR003:30.4
2016-10-08,16692,STORE008,PR015:4.7|PR011:117.24|PR005:61.71|PR001:76.64|PR019:24.12|PR010:37.6
2016-10-08,16693,STORE008,PR008:34.25|PR014:104.67|PR004:85.12|PR013:53.46|PR008:34.25|PR024:9.54|PR016:8.37|PR013:53.46|PR009:4.6|PR016:8.37|PR025:41.69|PR012:73.54|PR006:91.17
2016-10-08,16694,STORE003,PR002:61.29|PR021:46.69|PR015:4.7|PR005:61.71|PR020:57.34|PR010:37.6|PR013:53.46|PR012:73.54|PR014:104.67|PR009:4.6
2016-10-08,16695,STORE007,PR007:29.62|PR008:34.25|PR016:8.37|PR020:57.34|PR014:104.67|PR018:50.39|PR001:76.64|PR018:50.39|PR023:77.16|PR021:46.69|PR016:8.37|PR022:38.99|PR024:9.54
2016-10-08,16696,STORE005,PR004:85.12|PR007:29.62|PR005:61.71|PR009:4.6|PR006:91.17|PR012:73.54
2016-10-08,16697,STORE007,PR010:37.6|PR012:73.54|PR007:29.62|PR011:117.24|PR013:53.46|PR015:4.7|PR021:46.69|PR006:91.17|PR015:4.7|PR022:38.99
2016-10-08,16698,STORE005,PR008:34.25|PR025:41.69|PR024:9.54|PR009:4.6|PR015:4.7|PR017:96.73|PR023:77.16|PR010:37.6|PR024:9.54|PR019:24.12|PR002:61.29|PR001:76.64|PR025:41.69|PR012:73.54|PR012:73.54|PR010:37.6
2016-10-08,16699,STORE003,PR017:96.73|PR023:77.16|PR005:61.71|PR013:53.46|PR007:29.62
2016-10-08,16700,STORE004,PR019:24.12
2016-10-08,16701,STORE008,PR011:117.24|PR021:46.69|PR013:53.46
2016-10-08,16702,STORE003,PR017:96.73|PR006:91.17|PR010:37.6|PR001:76.64|PR020:57.34|PR007:29.62|PR009:4.6
2016-10-08,16703,STORE002,PR025:41.69|PR002:61.29|PR010:37.6|PR002:61.29|PR008:34.25|PR024:9.54|PR007:29.62|PR010:37.6|PR024:9.54|PR006:91.17|PR015:4.7|PR014:104.67
2016-10-08,16704,STORE002,PR007:29.62|PR025:41.69|PR022:38.99|PR005:61.71|PR008:34.25|PR022:38.99|PR007:29.62|PR015:4.7|PR015:4.7|PR009:4.6
2016-10-08,16705,STORE001,PR018:50.39|PR004:85.12|PR017:96.73|PR021:46.69|PR018:50.39|PR019:24.12|PR021:46.69|PR008:34.25|PR013:53.46
2016-10-08,16706,STORE006,PR017:96.73|PR010:37.6|PR010:37.6|PR015:4.7|PR009:4.6|PR013:53.46|PR009:4.6|PR016:8.37|PR003:30.4|PR002:61.29|PR004:85.12|PR016:8.37|PR004:85.12
2016-10-08,16707,STORE007,PR010:37.6|PR008:34.25|PR009:4.6|PR025:41.69|PR019:24.12|PR020:57.34|PR001:76.64|PR019:24.12|PR015:4.7|PR010:37.6|PR024:9.54|PR023:77.16|PR015:4.7
2016-10-08,16708,STORE001,PR007:29.62|PR004:85.12|PR014:104.67|PR020:57.34|PR017:96.73|PR017:96.73|PR022:38.99|PR011:117.24|PR014:104.67|PR007:29.62
2016-10-08,16709,STORE009,PR018:50.39|PR017:96.73|PR013:53.46|PR020:57.34|PR014:104.67|PR012:73.54|PR007:29.62|PR008:34.25|PR015:4.7
2016-10-08,16710,STORE007,PR009:4.6|PR004:85.12|PR008:34.25|PR017:96.73|PR011:117.24|PR023:77.16|PR010:37.6|PR014:104.67|PR002:61.29|PR008:34.25|PR011:117.24|PR011:117.24|PR011:117.24|PR002:61.29|PR007:29.62
2016-10-08,16711,STORE003,PR024:9.54|PR013:53.46|PR006:91.17|PR013:53.46|PR015:4.7|PR011:117.24|PR002:61.29|PR023:77.16|PR025:41.69
2016-10-08,16712,STORE002,PR009:4.6|PR002:61.29|PR008:34.25|PR011:117.24|PR008:34.25|PR012:73.54|PR012:73.54
2016-10-08,16713,STORE008,PR003:30.4|PR025:41.69|PR001:76.64|PR001:76.64|PR009:4.6|PR014:104.67|PR014:104.67|PR015:4.7|PR022:38.99
2016-10-08,16714,STORE001,PR020:57.34|PR001:76.64|PR018:50.39|PR011:117.24|PR023:77.16|PR007:29.62|PR025:41.69
2016-10-08,16715,STORE006,PR020:57.34|PR001:76.64|PR001:76.64|PR016:8.37|PR008:34.25|PR004:85.12|PR025:41.69|PR023:77.16|PR014:104.67|PR018:50.39|PR004:85.12|PR010:37.6|PR004:85.12|PR013:53.46|PR020:57.34
2016-10-08,16716,STORE005,PR018:50.39|PR021:46.69|PR012:73.54|PR003:30.4|PR011:117.24|PR008:34.25|PR018:50.39|PR006:91.17|PR021:46.69
2016-10-08,16717,STORE009,PR021:46.69|PR003:30.4|PR007:29.62|PR007:29.62|PR020:57.34|PR008:34.25|PR019:24.12|PR006:91.17|PR012:73.54|PR021:46.69|PR009:4.6
2016-10-08,16718,STORE001,PR018:50.39|PR003:30.4|PR022:38.99|PR003:30.4|PR004:85.12|PR012:73.54|PR004:85.12|PR010:37.6|PR018:50.39|PR019:24.12|PR016:8.37|PR018:50.39|PR005:61.71|PR013:53.46
2016-10-08,16719,STORE004,PR011:117.24|PR017:96.73|PR002:61.29|PR003:30.4|PR025:41.69|PR024:9.54|PR008:34.25|PR010:37.6|PR006:91.17|PR025:41.69|PR020:57.34
2016-10-08,16720,STORE005,PR006:91.17|PR021:46.69|PR017:96.73|PR001:76.64|PR009:4.6|PR021:46.69|PR019:24.12|PR015:4.7|PR019:24.12
2016-10-08,16721,STORE006,PR025:41.69|PR007:29.62|PR025:41.69|PR001:76.64|PR023:77.16|PR013:53.46|PR001:76.64|PR019:24.12|PR003:30.4|PR008:34.25|PR019:24.12
2016-10-08,16722,STORE004,PR001:76.64|PR024:9.54|PR019:24.12|PR019:24.12|PR012:73.54|PR015:4.7|PR002:61.29|PR024:9.54|PR023:77.16|PR018:50.39|PR004:85.12|PR013:53.46|PR007:29.62|PR013:53.46
2016-10-08,16723,STORE003,PR023:77.16|PR016:8.37|PR009:4.6|PR014:104.67|PR014:104.67|PR020:57.34|PR014:104.67|PR009:4.6|PR013:53.46|PR025:41.69|PR020:57.34|PR010:37.6
2016-10-08,16724,STORE001,PR010:37.6|PR015:4.7|PR015:4.7|PR006:91.17|PR017:96.73|PR015:4.7|PR002:61.29
2016-10-08,16725,STORE009,PR004:85.12|PR020:57.34|PR025:41.69|PR012:73.54|PR018:50.39|PR008:34.25|PR021:46.69|PR003:30.4|PR007:29.62|PR001:76.64|PR009:4.6|PR017:96.73|PR007:29.62|PR001:76.64
2016-10-08,16726,STORE004,PR025:41.69|PR019:24.12|PR008:34.25|PR019:24.12|PR004:85.12|PR008:34.25|PR001:76.64|PR006:91.17
2016-10-08,16727,STORE007,PR009:4.6|PR020:57.34|PR012:73.54|PR003:30.4|PR002:61.29|PR005:61.71|PR021:46.69|PR001:76.64|PR008:34.25|PR009:4.6|PR023:77.16|PR013:53.46
2016-10-08,16728,STORE007,PR022:38.99|PR011:117.24|PR012:73.54|PR005:61.71|PR006:91.17|PR004:85.12|PR009:4.6|PR020:57.34|PR010:37.6|PR024:9.54|PR018:50.39|PR002:61.29|PR025:41.69
2016-10-08,16729,STORE002,PR011:117.24|PR005:61.71|PR002:61.29|PR012:73.54|PR007:29.62|PR017:96.73|PR023:77.16|PR010:37.6|PR016:8.37|PR010:37.6|PR013:53.46|PR002:61.29|PR004:85.12|PR012:73.54|PR020:57.34|PR002:61.29|PR010:37.6|PR003:30.4|PR014:104.67|PR021:46.69|PR023:77.16|PR008:34.25|PR010:37.6|PR020:57.34
2016-10-08,16730,STORE002,PR010:37.6|PR004:85.12|PR009:4.6|PR025:41.69|PR022:38.99|PR005:61.71|PR005:61.71|PR002:61.29|PR015:4.7
2016-10-08,16731,STORE007,PR024:9.54|PR004:85.12|PR012:73.54|PR009:4.6|PR014:104.67|PR004:85.12|PR019:24.12
2016-10-08,16732,STORE001,PR003:30.4|PR003:30.4|PR017:96.73|PR011:117.24|PR008:34.25|PR018:50.39|PR006:91.17|PR004:85.12|PR013:53.46|PR001:76.64
2016-10-08,16733,STORE009,PR025:41.69|PR016:8.37|PR013:53.46
2016-10-08,16734,STORE008,PR010:37.6|PR015:4.7|PR022:38.99|PR012:73.54|PR013:53.46|PR022:38.99|PR002:61.29|PR016:8.37|PR001:76.64|PR012:73.54
2016-10-08,16735,STORE003,PR002:61.29|PR014:104.67|PR003:30.4|PR022:38.99|PR004:85.12|PR014:104.67|PR010:37.6|PR004:85.12|PR013:53.46|PR011:117.24|PR024:9.54|PR018:50.39|PR007:29.62|PR024:9.54|PR024:9.54|PR020:57.34|PR024:9.54
2016-10-08,16736,STORE008,PR003:30.4|PR021:46.69|PR009:4.6
2016-10-08,16737,STORE002,PR012:73.54|PR018:50.39|PR006:91.17|PR019:24.12|PR020:57.34|PR025:41.69|PR023:77.16|PR015:4.7
